asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\twoNodeExmp\configManual.json to output directory E:\tsch-new-manual\tsch-sim\results\2022-01-18_14-13-29\configManual.json[MAIN]
asn=60001	id=-1  	Main	600 seconds, progress 50.00%[SIMULATOR]
asn=60001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=60001	id=-1  	Main	joined_routing/joined_tsch/total=3/3/3 [ROUTE]
asn=60001	id=-1  	TSCH	Periodic process called for [Node]
asn=60001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=60001	id=1   	TSCH	stats: {"idle_listen":39913,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":45,"tx_data":42,"tx_data_rx_ack":0}[NODE]
asn=60001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=60001	id=2   	TSCH	stats: {"idle_listen":31467,"channel_scan":12732,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":45}[NODE]
asn=60001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=60001	id=3   	TSCH	stats: {"idle_listen":12251,"channel_scan":23245,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=60061	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=60061	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=60061	id=3   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=60061	id=3   	App	dropping app packet seqnum=29 for=1: no route
asn=60061	id=3   	App	Number of packet drops: 29
asn=60061	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=60732	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=60732	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=60732	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=60732	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=60830	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=60830	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=60830	id=2   	App	generate a packet, seqnum=46 for=1 [PACKET_SOURCE]
asn=60830	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=60830	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=60830	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=60830	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=60830	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=60830	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 46], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=60830	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=60832	id=1   	App	rx app packet seqnum=46 from=2 at cell [ts: 1, co: 1][NODE]
asn=60832	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=46 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=60832	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=60832	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=61429	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=61429	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=61429	id=2   	App	generate a packet, seqnum=47 for=1 [PACKET_SOURCE]
asn=61429	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=61429	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=61429	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=61429	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=61429	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=61429	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 47], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=61429	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=61429	id=1   	App	rx app packet seqnum=47 from=2 at cell [ts: 1, co: 1][NODE]
asn=61429	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=47 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=61429	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=61429	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=61946	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=61946	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=61946	id=3   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=61946	id=3   	App	dropping app packet seqnum=30 for=1: no route
asn=61946	id=3   	App	Number of packet drops: 30
asn=61946	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=62214	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=62214	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=62214	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=62214	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=62245	id=3   	Node	send keepalive packet to=1[NODE]
asn=62245	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=62245	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=62245	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=62245	id=3   	TSCH	Node: 3  length: 1 on packet ready
asn=62245	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=62245	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=62257	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=62257	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=62257	id=3   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=62257	id=3   	App	dropping app packet seqnum=31 for=1: no route
asn=62257	id=3   	App	Number of packet drops: 31
asn=62257	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=62292	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=62292	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=62292	id=2   	App	generate a packet, seqnum=48 for=1 [PACKET_SOURCE]
asn=62292	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=62292	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=62292	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=62292	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=62292	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=62292	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 48], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=62292	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=62293	id=1   	App	rx app packet seqnum=48 from=2 at cell [ts: 1, co: 1][NODE]
asn=62293	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=48 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=62293	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=62293	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63414	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63414	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63414	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63414	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63447	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=63447	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=63447	id=2   	App	generate a packet, seqnum=49 for=1 [PACKET_SOURCE]
asn=63447	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=63447	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=63447	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=63447	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=63447	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=63447	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 49], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=63447	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=63448	id=1   	App	rx app packet seqnum=49 from=2 at cell [ts: 1, co: 1][NODE]
asn=63448	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=49 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=63448	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63448	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63874	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=63874	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=63874	id=3   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=63874	id=3   	App	dropping app packet seqnum=32 for=1: no route
asn=63874	id=3   	App	Number of packet drops: 32
asn=63874	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=64626	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=64626	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=64626	id=2   	App	generate a packet, seqnum=50 for=1 [PACKET_SOURCE]
asn=64626	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=64626	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=64626	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=64626	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=64626	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=64626	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 50], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=64626	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=64627	id=1   	App	rx app packet seqnum=50 from=2 at cell [ts: 1, co: 1][NODE]
asn=64627	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=50 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=64627	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=64627	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=64845	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=64845	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=64845	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=64845	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=65000	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=65000	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=65000	id=3   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=65000	id=3   	App	dropping app packet seqnum=33 for=1: no route
asn=65000	id=3   	App	Number of packet drops: 33
asn=65000	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=65265	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=65265	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=65265	id=3   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=65265	id=3   	App	dropping app packet seqnum=34 for=1: no route
asn=65265	id=3   	App	Number of packet drops: 34
asn=65265	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=65472	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=65472	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=65472	id=2   	App	generate a packet, seqnum=51 for=1 [PACKET_SOURCE]
asn=65472	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=65472	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=65472	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=65472	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=65472	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=65472	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 51], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=65472	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=65473	id=1   	App	rx app packet seqnum=51 from=2 at cell [ts: 1, co: 1][NODE]
asn=65473	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=51 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=65473	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=65473	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=66001	id=-1  	Main	660 seconds, progress 55.00%[SIMULATOR]
asn=66001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=66001	id=-1  	Main	joined_routing/joined_tsch/total=3/3/3 [ROUTE]
asn=66001	id=-1  	TSCH	Periodic process called for [Node]
asn=66001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=66001	id=1   	TSCH	stats: {"idle_listen":43903,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":51,"tx_data":46,"tx_data_rx_ack":0}[NODE]
asn=66001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=66001	id=2   	TSCH	stats: {"idle_listen":35461,"channel_scan":12732,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":51}[NODE]
asn=66001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=66001	id=3   	TSCH	stats: {"idle_listen":14251,"channel_scan":23245,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=66372	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=66372	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=66372	id=3   	App	generate a packet, seqnum=35 for=1 [PACKET_SOURCE]
asn=66372	id=3   	App	dropping app packet seqnum=35 for=1: no route
asn=66372	id=3   	App	Number of packet drops: 35
asn=66372	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=66372	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=66372	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=66372	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=66372	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=66859	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=66859	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=66859	id=2   	App	generate a packet, seqnum=52 for=1 [PACKET_SOURCE]
asn=66859	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=66859	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=66859	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=66859	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=66859	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=66859	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 52], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=66859	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=66859	id=1   	App	rx app packet seqnum=52 from=2 at cell [ts: 1, co: 1][NODE]
asn=66859	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=52 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=66859	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=66859	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=67714	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=67714	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=67714	id=2   	App	generate a packet, seqnum=53 for=1 [PACKET_SOURCE]
asn=67714	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=67714	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=67714	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=67714	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=67714	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=67714	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 53], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=67714	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=67714	id=1   	App	rx app packet seqnum=53 from=2 at cell [ts: 1, co: 1][NODE]
asn=67714	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=53 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=67714	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=67714	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=67767	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=67767	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=67767	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=67767	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=67867	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=67867	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=67867	id=3   	App	generate a packet, seqnum=36 for=1 [PACKET_SOURCE]
asn=67867	id=3   	App	dropping app packet seqnum=36 for=1: no route
asn=67867	id=3   	App	Number of packet drops: 36
asn=67867	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=68246	id=3   	Node	send keepalive packet to=1[NODE]
asn=68246	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=68246	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=68246	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=68246	id=3   	TSCH	Node: 3  length: 1 on packet ready
asn=68246	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=68246	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=68946	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=68946	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=68946	id=3   	App	generate a packet, seqnum=37 for=1 [PACKET_SOURCE]
asn=68946	id=3   	App	dropping app packet seqnum=37 for=1: no route
asn=68946	id=3   	App	Number of packet drops: 37
asn=68946	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=68953	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=68953	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=68953	id=2   	App	generate a packet, seqnum=54 for=1 [PACKET_SOURCE]
asn=68953	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=68953	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=68953	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=68953	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=68953	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=68953	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 54], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=68953	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=68953	id=1   	App	rx app packet seqnum=54 from=2 at cell [ts: 1, co: 1][NODE]
asn=68953	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=54 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=68953	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=68953	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69204	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69204	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69204	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=69204	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69471	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=69471	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=69471	id=2   	App	generate a packet, seqnum=55 for=1 [PACKET_SOURCE]
asn=69471	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=69471	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=69471	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=69471	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=69471	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=69471	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 55], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=69471	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=69472	id=1   	App	rx app packet seqnum=55 from=2 at cell [ts: 1, co: 1][NODE]
asn=69472	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=55 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=69472	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=69472	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69940	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=69940	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=69940	id=3   	App	generate a packet, seqnum=38 for=1 [PACKET_SOURCE]
asn=69940	id=3   	App	dropping app packet seqnum=38 for=1: no route
asn=69940	id=3   	App	Number of packet drops: 38
asn=69940	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70184	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=70184	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=70184	id=2   	App	generate a packet, seqnum=56 for=1 [PACKET_SOURCE]
asn=70184	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=70184	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=70184	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=70184	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=70184	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=70184	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 56], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=70184	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=70186	id=1   	App	rx app packet seqnum=56 from=2 at cell [ts: 1, co: 1][NODE]
asn=70186	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=56 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=70186	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70186	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70671	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=70671	id=3   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=70671	id=3   	App	generate a packet, seqnum=39 for=1 [PACKET_SOURCE]
asn=70671	id=3   	App	dropping app packet seqnum=39 for=1: no route
asn=70671	id=3   	App	Number of packet drops: 39
asn=70671	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71245	id=3   	Node	warning: leaving network, did not resynchronize with the time source for seconds=120[NODE]
asn=71245	id=3   	TSCH	Node has joined TSCH [NODE]
asn=71245	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: -1 [NODE]
asn=71245	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71245	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71245	id=3   	Node	keepalive packet sent: failed, to=1[NODE]
asn=71245	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: -1 [NODE]
asn=71245	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71245	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71245	id=3   	Node	keepalive packet sent: failed, to=1[NODE]
asn=71245	id=3   	Node	update time source called [NODE]
asn=71245	id=3   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=71245	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71245	id=3   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=71245	id=3   	Node	scanning on channel=25...[NODE]
asn=71452	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=71452	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=71452	id=2   	App	generate a packet, seqnum=57 for=1 [PACKET_SOURCE]
asn=71452	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=71452	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=71452	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=71452	id=2   	TSCH	Node: 2  length: 1 on packet ready
asn=71452	id=2   	TSCH	Schedule: [src: 2, dest: 1, ts: 1, co: 1]
asn=71452	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 57], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=71452	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=71452	id=3   	Node	scanning on channel=15...[NODE]
asn=71452	id=1   	App	rx app packet seqnum=57 from=2 at cell [ts: 1, co: 1][NODE]
asn=71452	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=57 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=71452	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71452	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71454	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71454	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71454	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71553	id=3   	Node	scanning on channel=26...[NODE]
asn=71654	id=3   	Node	scanning on channel=20...[NODE]
asn=71755	id=3   	Node	scanning on channel=26...[NODE]
asn=71856	id=3   	Node	scanning on channel=25...[NODE]
asn=71927	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=71957	id=3   	Node	scanning on channel=26...[NODE]
asn=72001	id=-1  	Main	720 seconds, progress 60.00%[SIMULATOR]
